cons,old,new
CN1_C23,3569,5
CN1_C24,3570,5
CN1_C25,3571,5
CN1_C26,3572,5
CN1_C27,3573,5
CN1_C28,3574,5
CN1_C29,3575,5
CN1_C30,3576,5
CN1_C31T33,3577,5
CN1_D,3578,6
CN1_E,3579,6
CN1_F,3580,6
CN1_G,3581,6
CN1_H49,3582,6
CN1_H50,3583,6
CN1_H51,3584,6
CN1_H52,3585,6
CN1_H53,3586,6
CN1_I,3587,6
CN1_J58T60,3588,6
CN1_J61,3589,6
CN1_J62_63,3590,6
CN1_K,3591,6
CN1_L,3592,6
CN1_M,3593,6
CN1_N,3594,6
CN1_O,3595,6
CN1_P,3596,6
CN1_Q,3597,6
CN1_R,3598,6
CN1_S,3599,6
CN1_T,3600,6
CN2_A01_02,3601,4
CN2_A03,3602,4
CN2_B05_06,3603,5
CN2_B07_08,3604,5
CN2_B09,3605,5
CN2_C10T12,3606,5
CN2_C13T15,3607,5
CN2_C16,3608,5
CN2_C17_18,3609,5
CN2_C19,3610,5
CN2_C20,3611,5
CN2_C21,3612,5
CN2_C22,3613,5
CN2_C23,3614,5
CN2_C24,3615,5
CN2_C25,3616,5
CN2_C26,3617,5
CN2_C27,3618,5
CN2_C28,3619,5
CN2_C29,3620,5
CN2_C30,3621,5
CN2_C31T33,3622,5
CN2_D,3623,6
CN2_E,3624,6
CN2_F,3625,6
CN2_G,3626,6
CN2_H49,3627,6
CN2_H50,3628,6
CN2_H51,3629,6
CN2_H52,3630,6
CN2_H53,3631,6
CN2_I,3632,6
CN2_J58T60,3633,6
CN2_J61,3634,6
CN2_J62_63,3635,6
CN2_K,3636,6
CN2_L,3637,6
CN2_M,3638,6
CN2_N,3639,6
CN2_O,3640,6
CN2_P,3641,6
CN2_Q,3642,6
CN2_R,3643,6
CN2_S,3644,6
CN2_T,3645,6
